ID DECISÃO TRF2,NUMERO PROCESSO,TEMA TNU,CONSONÂNCIA OU DISSONÂNCIA
1439,5067927-83.2024.4.02.5101,109,CONSONANCIA
1574,5065542-65.2024.4.02.5101,109,CONSONANCIA
1603,5064971-94.2024.4.02.5101,48,CONSONANCIA
1717,5063070-91.2024.4.02.5101,335,CONSONANCIA
1718,5063070-91.2024.4.02.5101,335,CONSONANCIA
1728,5062918-43.2024.4.02.5101,335,CONSONANCIA
1730,5062840-49.2024.4.02.5101,109,CONSONANCIA
1774,5062254-12.2024.4.02.5101,109,CONSONANCIA
1814,5061821-08.2024.4.02.5101,335,CONSONANCIA
1880,5060907-41.2024.4.02.5101,335,CONSONANCIA
1889,5060827-77.2024.4.02.5101,335,CONSONANCIA
1890,5060827-77.2024.4.02.5101,335,CONSONANCIA
347,5009439-32.2024.4.02.5103,8,CONSONANCIA
963,5007862-19.2024.4.02.5103,8,CONSONANCIA
964,5007862-19.2024.4.02.5103,8,CONSONANCIA
1623,5028349-25.2024.4.02.5001,8,CONSONANCIA
689,5086262-53.2024.4.02.5101,331,CONSONANCIA
1925,5060305-50.2024.4.02.5101,71,CONSONANCIA
1522,5066460-69.2024.4.02.5101,8,CONSONANCIA
1868,5061087-57.2024.4.02.5101,71,CONSONANCIA
1737,5062766-92.2024.4.02.5101,71,CONSONANCIA
1222,5072857-47.2024.4.02.5101,44,CONSONANCIA
1246,5072290-16.2024.4.02.5101,44,CONSONANCIA
1936,5060207-65.2024.4.02.5101,7,CONSONANCIA
28,5011122-76.2025.4.02.5101,8,CONSONANCIA
39,5009793-29.2025.4.02.5101,8,CONSONANCIA
40,5009793-29.2025.4.02.5101,8,CONSONANCIA
53,5007834-23.2025.4.02.5101,8,CONSONANCIA
54,5002295-85.2025.4.02.5001,8,CONSONANCIA
80,5004705-10.2025.4.02.5101,8,CONSONANCIA
82,5004498-11.2025.4.02.5101,8,CONSONANCIA
85,5004299-86.2025.4.02.5101,8,CONSONANCIA
87,5004274-73.2025.4.02.5101,8,CONSONANCIA
89,5004047-83.2025.4.02.5101,8,CONSONANCIA
90,5004007-04.2025.4.02.5101,8,CONSONANCIA
91,5003975-96.2025.4.02.5101,8,CONSONANCIA
187,5107273-41.2024.4.02.5101,8,CONSONANCIA
271,5101634-42.2024.4.02.5101,8,CONSONANCIA
304,5039661-95.2024.4.02.5001,8,CONSONANCIA
391,5038418-19.2024.4.02.5001,8,CONSONANCIA
393,5095655-02.2024.4.02.5101,8,CONSONANCIA
396,5095162-25.2024.4.02.5101,8,CONSONANCIA
420,5094515-30.2024.4.02.5101,8,CONSONANCIA
457,5093468-21.2024.4.02.5101,8,CONSONANCIA
509,5037207-45.2024.4.02.5001,8,CONSONANCIA
561,5090584-19.2024.4.02.5101,8,CONSONANCIA
679,5086604-64.2024.4.02.5101,8,CONSONANCIA
693,5086150-84.2024.4.02.5101,8,CONSONANCIA
706,5085931-71.2024.4.02.5101,8,CONSONANCIA
712,5085800-96.2024.4.02.5101,8,CONSONANCIA
782,5083242-54.2024.4.02.5101,8,CONSONANCIA
832,5082171-17.2024.4.02.5101,8,CONSONANCIA
834,5082029-13.2024.4.02.5101,8,CONSONANCIA
835,5082022-21.2024.4.02.5101,8,CONSONANCIA
920,5033394-10.2024.4.02.5001,8,CONSONANCIA
921,5079997-35.2024.4.02.5101,8,CONSONANCIA
922,5033386-33.2024.4.02.5001,8,CONSONANCIA
925,5079866-60.2024.4.02.5101,8,CONSONANCIA
1003,5002373-92.2024.4.02.5105,8,CONSONANCIA
1004,5077869-42.2024.4.02.5101,8,CONSONANCIA
1005,5077854-73.2024.4.02.5101,8,CONSONANCIA
1059,5076564-23.2024.4.02.5101,8,CONSONANCIA
1077,5032197-20.2024.4.02.5001,8,CONSONANCIA
1191,5073536-47.2024.4.02.5101,8,CONSONANCIA
1210,5031195-15.2024.4.02.5001,8,CONSONANCIA
1249,5072250-34.2024.4.02.5101,8,CONSONANCIA
1254,5072189-76.2024.4.02.5101,8,CONSONANCIA
1377,5069651-25.2024.4.02.5101,8,CONSONANCIA
1449,5067758-96.2024.4.02.5101,8,CONSONANCIA
1554,5028804-87.2024.4.02.5001,8,CONSONANCIA
1606,5064911-24.2024.4.02.5101,8,CONSONANCIA
1700,5063505-65.2024.4.02.5101,8,CONSONANCIA
1731,5027595-83.2024.4.02.5001,8,CONSONANCIA
1879,5060908-26.2024.4.02.5101,8,CONSONANCIA
1913,5060396-43.2024.4.02.5101,8,CONSONANCIA
1927,5026610-17.2024.4.02.5001,8,CONSONANCIA
1991,5003910-90.2024.4.02.5116,8,CONSONANCIA
328,5098462-92.2024.4.02.5101,48,CONSONANCIA
388,5096065-60.2024.4.02.5101,44,CONSONANCIA
1141,5074548-96.2024.4.02.5101,8,CONSONANCIA
378,5096580-95.2024.4.02.5101,8,CONSONANCIA
812,5006540-10.2024.4.02.5120,8,CONSONANCIA
1535,5066258-92.2024.4.02.5101,8,CONSONANCIA
84,5004339-68.2025.4.02.5101,44,CONSONANCIA
660,5035548-98.2024.4.02.5001,44,CONSONANCIA
990,5078178-63.2024.4.02.5101,44,CONSONANCIA
997,5032847-67.2024.4.02.5001,71,CONSONANCIA
1870,5061037-31.2024.4.02.5101,71,CONSONANCIA
1872,5061023-47.2024.4.02.5101,71,CONSONANCIA
673,5005046-25.2024.4.02.5116,8,CONSONANCIA
750,5085011-97.2024.4.02.5101,44,CONSONANCIA
847,5081677-55.2024.4.02.5101,44,CONSONANCIA
974,5006134-86.2024.4.02.5120,8,CONSONANCIA
1055,5076683-81.2024.4.02.5101,44,CONSONANCIA
1164,5007425-75.2024.4.02.5103,8,CONSONANCIA
1563,5065697-68.2024.4.02.5101,8,CONSONANCIA
1576,5004168-03.2024.4.02.5116,8,CONSONANCIA
1580,5065461-19.2024.4.02.5101,8,CONSONANCIA
1604,5064959-80.2024.4.02.5101,8,CONSONANCIA
1683,5063857-23.2024.4.02.5101,8,CONSONANCIA
1906,5060507-27.2024.4.02.5101,8,CONSONANCIA
446,5093675-20.2024.4.02.5101,44,CONSONANCIA
506,5092300-81.2024.4.02.5101,71,CONSONANCIA
519,5091886-83.2024.4.02.5101,71,CONSONANCIA
569,5090253-37.2024.4.02.5101,71,CONSONANCIA
666,5005055-84.2024.4.02.5116,71,CONSONANCIA
1039,5077049-23.2024.4.02.5101,71,CONSONANCIA
1376,5003869-38.2024.4.02.5112,71,CONSONANCIA
1408,5003620-05.2024.4.02.5107,71,CONSONANCIA
1409,5003620-05.2024.4.02.5107,71,CONSONANCIA
1484,5067313-78.2024.4.02.5101,71,CONSONANCIA
590,5089268-68.2024.4.02.5101,8,CONSONANCIA
1429,5068107-02.2024.4.02.5101,8,CONSONANCIA
