ID DECISÃO TRF2,NUMERO PROCESSO,TEMA TNU,CONSONÂNCIA OU DISSONÂNCIA
1572,5009095-54.2024.4.02.5102,230," 'CONSONANCIA'
"
1573,5004172-40.2024.4.02.5116,331," 'CONSONANCIA'
"
1574,5065542-65.2024.4.02.5101,345," 'CONSONANCIA'
"
1575,5065534-88.2024.4.02.5101,"NENHUM TEMA
",
1576,5004168-03.2024.4.02.5116,"331
",
1577,5065521-89.2024.4.02.5101,306," 'CONSONANCIA'
"
1578,5001859-12.2024.4.02.5115,18," 'CONSONANCIA'
"
1579,5001859-12.2024.4.02.5115,"NENHUM TEMA
",
1580,5065461-19.2024.4.02.5101,328," 'CONSONANCIA'
"
1581,5065434-36.2024.4.02.5101,306," 'DISSONANCIA'
"
1582,5065419-67.2024.4.02.5101,304," 'CONSONANCIA'
"
1583,5065407-53.2024.4.02.5101,306," 'CONSONANCIA'
"
1584,5006533-27.2024.4.02.5117,205," 'CONSONANCIA'
"
1585,5028640-25.2024.4.02.5001,275," 'CONSONANCIA'
"
1586,5065369-41.2024.4.02.5101,294," 'CONSONANCIA'
"
1587,5065369-41.2024.4.02.5101,355," 'CONSONANCIA'
"
1588,5065360-79.2024.4.02.5101,"NENHUM TEMA
",
1589,5065350-35.2024.4.02.5101,332," 'CONSONANCIA'
"
1590,5005094-18.2023.4.02.5116,306," 'CONSONANCIA'
"
1591,5001470-55.2023.4.02.5117,327," 'CONSONANCIA'
"
1592,5001470-55.2023.4.02.5117,"NENHUM TEMA
",
1593,5065327-89.2024.4.02.5101,150," 'CONSONANCIA'
"
1594,5004982-03.2024.4.02.5120,283," 'CONSONANCIA'
"
1595,5028602-13.2024.4.02.5001,306," 'CONSONANCIA'
"
1596,5065215-23.2024.4.02.5101,"1.  **Análise da Decisão:**

*   **Tema:** Nenhum tema encontrado no arquivo CSV.

**Resultado:**

NENHUM TEMA
",
1597,5001263-46.2024.4.02.5109,"NENHUM TEMA
",
1598,5065167-64.2024.4.02.5101,"NENHUM TEMA
",
1599,5002468-22.2024.4.02.5106,6," 'CONSONANCIA'
"
1600,5003671-98.2024.4.02.5112,355," 'DISSONANCIA'
"
1601,5003669-31.2024.4.02.5112,265," 'CONSONANCIA'
"
1602,5065030-82.2024.4.02.5101,331," 'CONSONANCIA'
"
1603,5064971-94.2024.4.02.5101,265," 'CONSONANCIA'
"
1604,5064959-80.2024.4.02.5101,2," 'CONSONANCIA'
"
1605,5028508-65.2024.4.02.5001,"NENHUM TEMA
",
1606,5064911-24.2024.4.02.5101,"NENHUM TEMA
",
1607,5005788-89.2024.4.02.5006,"1.  269
",
1608,5064839-37.2024.4.02.5101,306," 'CONSONANCIA'
"
1609,5064837-67.2024.4.02.5101,306," 'DISSONANCIA'
"
1610,5064832-45.2024.4.02.5101,306," 'CONSONANCIA'
"
1611,5064824-68.2024.4.02.5101,24," 'CONSONANCIA'
"
1612,5064775-27.2024.4.02.5101,"NENHUM TEMA
",
1613,5002023-07.2024.4.02.5105,303," 'CONSONANCIA'
"
1614,5064734-60.2024.4.02.5101,"NENHUM TEMA
",
1615,5009006-31.2024.4.02.5102,298," 'CONSONANCIA'
"
1616,5064693-93.2024.4.02.5101,244," 'CONSONANCIA'
"
1617,5002446-61.2024.4.02.5106,250," 'CONSONANCIA'
"
1618,5002446-61.2024.4.02.5106,"NENHUM TEMA
",
1619,5064633-23.2024.4.02.5101,1," 'CONSONANCIA'
"
1620,5064633-23.2024.4.02.5101,"NENHUM TEMA
",
1621,5064625-46.2024.4.02.5101,19," 'CONSONANCIA'
"
1622,5006425-35.2023.4.02.5116,364," 'DISSONANCIA'
"
1623,5028349-25.2024.4.02.5001,303," 'CONSONANCIA'
"
1624,5064587-34.2024.4.02.5101,306," 'CONSONANCIA'
"
1625,5028345-85.2024.4.02.5001,200," 'CONSONANCIA'
"
1626,5003447-78.2024.4.02.5107,349," 'CONSONANCIA'
"
1627,5064497-26.2024.4.02.5101,"NENHUM TEMA
",
1628,5064481-72.2024.4.02.5101,331," 'CONSONANCIA'
"
1629,5064479-05.2024.4.02.5101,"NENHUM TEMA
",
1630,5064446-15.2024.4.02.5101,363," 'CONSONANCIA'
"
1631,5064442-75.2024.4.02.5101,317," 'CONSONANCIA'
"
1632,5005046-61.2024.4.02.5104,"347
",
1633,5003107-75.2022.4.02.5117,194," 'CONSONANCIA'
"
1634,5003107-75.2022.4.02.5117,"NENHUM TEMA
",
1635,5007086-55.2020.4.02.5104,1.  A decisão discute sobre o tempo de aluno aprendiz, portanto
1636,5007086-55.2020.4.02.5104,"NENHUM TEMA
",
1637,5007086-55.2020.4.02.5104,"NENHUM TEMA
",
1638,5003628-64.2024.4.02.5112,192," 'CONSONANCIA'
"
1639,5064394-19.2024.4.02.5101,"308
",
1640,5064394-19.2024.4.02.5101,248," 'CONSONANCIA'
"
1641,5064367-36.2024.4.02.5101,298," 'CONSONANCIA'
"
1642,5064366-51.2024.4.02.5101,302," 'CONSONANCIA'
"
1643,5064357-89.2024.4.02.5101,"NENHUM TEMA
",
1644,5064355-22.2024.4.02.5101,"308
",
1645,5064347-45.2024.4.02.5101,204," 'CONSONANCIA'
"
1646,5064342-23.2024.4.02.5101,306," 'CONSONANCIA'
"
1647,5064341-38.2024.4.02.5101,306," 'CONSONANCIA'
"
1648,5064330-09.2024.4.02.5101,329," 'CONSONANCIA'
"
1649,5064329-24.2024.4.02.5101,306," 'CONSONANCIA'
"
1650,5064327-54.2024.4.02.5101,355," 'CONSONANCIA'
"
1651,5005740-33.2024.4.02.5006,306," 'CONSONANCIA'
"
1652,5064300-71.2024.4.02.5101,306," 'CONSONANCIA'
"
1653,5064293-79.2024.4.02.5101,356," 'CONSONANCIA'
"
1654,5064288-57.2024.4.02.5101,306," 'CONSONANCIA'
"
1655,5064285-05.2024.4.02.5101,306," 'CONSONANCIA'
"
1656,5064278-13.2024.4.02.5101,352," 'CONSONANCIA'
"
1657,5004105-75.2024.4.02.5116,"337
",
1658,5064270-36.2024.4.02.5101,"NENHUM TEMA
",
1659,5064269-51.2024.4.02.5101,"NENHUM TEMA
",
1660,5008075-77.2024.4.02.5118,3," 'CONSONANCIA'
"
1661,5064247-90.2024.4.02.5101,362," 'CONSONANCIA'
"
1662,5064229-69.2024.4.02.5101,329," 'CONSONANCIA'
"
1663,5064221-92.2024.4.02.5101,306," 'CONSONANCIA'
"
1664,5064208-93.2024.4.02.5101,306," 'CONSONANCIA'
"
1665,5064209-78.2024.4.02.5101,"NENHUM TEMA
",
1666,5064201-04.2024.4.02.5101,306," 'CONSONANCIA'
"
1667,5064199-34.2024.4.02.5101,306," 'CONSONANCIA'
"
1668,5064177-73.2024.4.02.5101,"2
",
1669,5064173-36.2024.4.02.5101,283," 'CONSONANCIA'
"
1670,5010467-14.2024.4.02.5110,306," 'CONSONANCIA'
"
1671,5064122-25.2024.4.02.5101,298," 'CONSONANCIA'
"
1672,5002429-25.2024.4.02.5106,303," 'CONSONANCIA'
"
1673,5064078-06.2024.4.02.5101,306," 'DISSONANCIA'
"
1674,5064057-30.2024.4.02.5101,363," 'CONSONANCIA'
"
1675,5001479-74.2024.4.02.5119,183," 'CONSONANCIA'
"
1676,5064016-63.2024.4.02.5101,"NENHUM TEMA
",
1677,5005002-42.2024.4.02.5104,283," 'CONSONANCIA'
"
1678,5063947-31.2024.4.02.5101,206," 'CONSONANCIA'
"
1679,5028013-21.2024.4.02.5001,"NENHUM TEMA
",
1680,5063918-78.2024.4.02.5101,270," 'CONSONANCIA'
"
1681,5063915-26.2024.4.02.5101,"1.  **Análise da Decisão:**
    *   **Tema:** A decisão trata de ""TRIBUTÁRIO IMPOSTO DE RENDA - INDENIZAÇÃO POR FOLGAS NÃO
    GOZADAS - NÃO APLICAÇÃO DO TEMA 167 DO STJ E DA SÚMULA 463 DO E. STJ"".
    *   **Correspondência com Temas:** A descrição do tema se encaixa com o tema 306.
    *   **Tese Firmada no Tema 306:** ""Com o advento da Lei nº 13.467", de 13/07/2017
1682,5063864-15.2024.4.02.5101,306," 'CONSONANCIA'
"
1683,5063857-23.2024.4.02.5101,327," 'CONSONANCIA'
"
1684,5063851-16.2024.4.02.5101,294," 'CONSONANCIA'
"
1685,5003421-80.2024.4.02.5107,309," 'CONSONANCIA'
"
1686,5008028-06.2024.4.02.5118,3," 'CONSONANCIA'
"
1687,5063804-42.2024.4.02.5101,244," 'CONSONANCIA'
"
1688,5063801-87.2024.4.02.5101,306," 'CONSONANCIA'
"
1689,5063800-05.2024.4.02.5101,363," 'CONSONANCIA'
"
1690,5063796-65.2024.4.02.5101,"NENHUM TEMA
",
1691,5063794-95.2024.4.02.5101,329," 'CONSONANCIA'
"
1692,5063792-28.2024.4.02.5101,306," 'CONSONANCIA'
"
1693,5027938-79.2024.4.02.5001,"NENHUM TEMA
",
1694,5063708-27.2024.4.02.5101,185," 'CONSONANCIA'
"
1695,5063703-05.2024.4.02.5101,"306
",
1696,5063684-96.2024.4.02.5101,276," 'CONSONANCIA'
"
1697,5063611-27.2024.4.02.5101,265," 'CONSONANCIA'
"
1698,5063575-82.2024.4.02.5101,306," 'CONSONANCIA'
"
1699,5063509-05.2024.4.02.5101,305," 'CONSONANCIA'
"
1700,5063505-65.2024.4.02.5101,329," 'CONSONANCIA'
"
1701,5063462-31.2024.4.02.5101,283," 'CONSONANCIA'
"
1702,5063462-31.2024.4.02.5101,294," 'CONSONANCIA'
"
1703,5063461-46.2024.4.02.5101,294," 'CONSONANCIA'
"
1704,5063461-46.2024.4.02.5101,302," 'CONSONANCIA'
"
1705,5063292-59.2024.4.02.5101,"NENHUM TEMA
",
1706,5063260-54.2024.4.02.5101,"NENHUM TEMA
",
1707,5063248-40.2024.4.02.5101,"NENHUM TEMA
",
1708,5004797-62.2024.4.02.5120,331," 'CONSONANCIA'
"
1709,5063209-43.2024.4.02.5101,235," 'CONSONANCIA'
"
1710,5063136-71.2024.4.02.5101,329," 'CONSONANCIA'
"
1711,5063132-34.2024.4.02.5101,303," 'CONSONANCIA'
"
1712,5063119-35.2024.4.02.5101,"NENHUM TEMA
",
1713,5063108-06.2024.4.02.5101,200," 'CONSONANCIA'
"
1714,5027702-30.2024.4.02.5001,"283
",
1715,5027688-46.2024.4.02.5001,"NENHUM TEMA
",
1716,5063085-60.2024.4.02.5101,212," 'CONSONANCIA'
"
1717,5063070-91.2024.4.02.5101,"NENHUM TEMA
",
1718,5063070-91.2024.4.02.5101,356," 'CONSONANCIA'
"
1719,5063059-62.2024.4.02.5101,"NENHUM TEMA
",
1720,5003927-71.2024.4.02.5005,"NENHUM TEMA
",
1721,5063025-87.2024.4.02.5101,306," 'CONSONANCIA'
"
1722,5008846-06.2024.4.02.5102,"329
",
1723,5063021-50.2024.4.02.5101,270," 'CONSONANCIA'
"
1724,5063019-80.2024.4.02.5101,306," 'CONSONANCIA'
"
1725,5063007-66.2024.4.02.5101,306," 'CONSONANCIA'
"
1726,5005329-24.2023.4.02.5103,"354
",
1727,5010354-60.2024.4.02.5110,"NENHUM TEMA
",
1728,5062918-43.2024.4.02.5101,"NENHUM TEMA
",
1729,5027619-14.2024.4.02.5001,320," 'CONSONANCIA'
"
1730,5062840-49.2024.4.02.5101,"NENHUM TEMA
",
1731,5027595-83.2024.4.02.5001,"NENHUM TEMA
",
1732,5005643-33.2024.4.02.5006,303," 'CONSONANCIA'
"
1733,5062839-64.2024.4.02.5101,298," 'DISSONANCIA'
"
1734,5002153-67.2024.4.02.5114,200," 'CONSONANCIA'
"
1735,5062824-95.2024.4.02.5101,306," 'CONSONANCIA'
"
1736,5062809-29.2024.4.02.5101,"349
",
1737,5062766-92.2024.4.02.5101,"NENHUM TEMA
",
1738,5062763-40.2024.4.02.5101,"1.  **Análise da Decisão:**

    *   **Tema:** A decisão trata de responsabilidade civil", especificamente sobre a CEF (Caixa Econômica Federal) em relação a compras não autorizadas com cartão de crédito. Discute falha na prestação do serviço
1739,5027579-32.2024.4.02.5001,"369
",
1740,5006521-55.2024.4.02.5103,325," 'CONSONANCIA'
"
1741,5062701-97.2024.4.02.5101,"NENHUM TEMA
",
1742,5062687-16.2024.4.02.5101,"NENHUM TEMA
",
1743,5062657-78.2024.4.02.5101,"359
",
1744,5062641-27.2024.4.02.5101,3," 'CONSONANCIA'
"
1745,5062628-28.2024.4.02.5101,329," 'CONSONANCIA'
"
1746,5062604-97.2024.4.02.5101,"NENHUM TEMA
",
1747,5062590-16.2024.4.02.5101,267," 'CONSONANCIA'
"
1748,5006298-60.2024.4.02.5117,"NENHUM TEMA
",
1749,5004035-58.2024.4.02.5116,199," 'CONSONANCIA'
"
1750,5062582-39.2024.4.02.5101,20," 'CONSONANCIA'
"
1751,5062577-17.2024.4.02.5101,329," 'CONSONANCIA'
"
1752,5062570-25.2024.4.02.5101,306," 'CONSONANCIA'
"
1753,5005615-65.2024.4.02.5006,"NENHUM TEMA
",
1754,5006497-27.2024.4.02.5103,302," 'CONSONANCIA'
"
1755,5027472-85.2024.4.02.5001,"330
",
1756,5062535-65.2024.4.02.5101,306," 'CONSONANCIA'
"
1757,5062534-80.2024.4.02.5101,306," 'CONSONANCIA'
"
1758,5062528-73.2024.4.02.5101,196," 'CONSONANCIA'
"
1759,5005606-06.2024.4.02.5006,"326
",
1760,5005605-21.2024.4.02.5006,368," 'DISSONANCIA'
"
1761,5062503-60.2024.4.02.5101,20," 'CONSONANCIA'
"
1762,5062488-91.2024.4.02.5101,"NENHUM TEMA
",
1763,5002865-07.2021.4.02.5003,"NENHUM TEMA
",
1764,5002865-07.2021.4.02.5003,"277
",
1765,5062461-11.2024.4.02.5101,"312
",
1766,5062453-34.2024.4.02.5101,55," 'CONSONANCIA'
"
1767,5027424-29.2024.4.02.5001,"NENHUM TEMA
",
1768,5062343-35.2024.4.02.5101,1254," 'CONSONANCIA'
"
1769,5062297-46.2024.4.02.5101,"NENHUM TEMA
",
1770,5062273-18.2024.4.02.5101,"NENHUM TEMA
",
1771,5062267-11.2024.4.02.5101,362," 'CONSONANCIA'
"
1772,5062265-41.2024.4.02.5101,"NENHUM TEMA
",
1773,5062264-56.2024.4.02.5101,324," 'CONSONANCIA'
"
1774,5062254-12.2024.4.02.5101,356," 'CONSONANCIA'
"
1775,5062246-35.2024.4.02.5101,306," 'CONSONANCIA'
"
1776,5062226-44.2024.4.02.5101,"NENHUM TEMA
",
1777,5062223-89.2024.4.02.5101,306," 'CONSONANCIA'
"
1778,5062217-82.2024.4.02.5101,199," 'CONSONANCIA'
"
1779,5062219-52.2024.4.02.5101,294," 'CONSONANCIA'
"
1780,5062200-46.2024.4.02.5101,283," 'CONSONANCIA'
"
1781,5062183-10.2024.4.02.5101,204," 'CONSONANCIA'
"
1782,5027297-91.2024.4.02.5001,"NENHUM TEMA
",
1783,5062154-57.2024.4.02.5101,"NENHUM TEMA
",
1784,5062141-58.2024.4.02.5101,329," 'CONSONANCIA'
"
1785,5062130-29.2024.4.02.5101,"340
",
1786,5062130-29.2024.4.02.5101,"NENHUM TEMA
",
1787,5005576-68.2024.4.02.5006,5," 'CONSONANCIA'
"
1788,5004704-02.2024.4.02.5120,"NENHUM TEMA
",
1789,5062096-54.2024.4.02.5101,365," 'CONSONANCIA'
"
1790,5062088-77.2024.4.02.5101,302," 'CONSONANCIA'
"
1791,5062088-77.2024.4.02.5101,356," 'CONSONANCIA'
"
1792,5062070-56.2024.4.02.5101,"NENHUM TEMA
",
1793,5027256-27.2024.4.02.5001,306," 'CONSONANCIA'
"
1794,5062069-71.2024.4.02.5101,306," 'CONSONANCIA'
"
1795,5062063-64.2024.4.02.5101,"NENHUM TEMA
",
1796,5010273-14.2024.4.02.5110,"358
",
1797,5027251-05.2024.4.02.5001,"NENHUM TEMA
",
1798,5062052-35.2024.4.02.5101,329," 'CONSONANCIA'
"
1799,5005569-76.2024.4.02.5006,"NENHUM TEMA
",
1800,5027246-80.2024.4.02.5001,"NENHUM TEMA
",
1801,5061961-42.2024.4.02.5101,329," 'CONSONANCIA'
"
1802,5061954-50.2024.4.02.5101,"354
",
1803,5061953-65.2024.4.02.5101,"1.  **Análise da Decisão:**

    *   **Número do Documento:** 1
    *   **Conteúdo da Decisão:** A decisão trata de imposto de renda sobre verbas como ""dias de folga indenizada"""," ""dias de dobra"""
1804,5061942-36.2024.4.02.5101,"NENHUM TEMA
",
1805,5061932-89.2024.4.02.5101,349," 'CONSONANCIA'
"
1806,5061885-18.2024.4.02.5101,306," 'CONSONANCIA'
"
1807,5061875-71.2024.4.02.5101,"NENHUM TEMA
",
1808,5061870-49.2024.4.02.5101,145," 'CONSONANCIA'
"
1809,5061859-20.2024.4.02.5101,"326
",
1810,5061857-50.2024.4.02.5101,329," 'CONSONANCIA'
"
1811,5061836-74.2024.4.02.5101,306," 'CONSONANCIA'
"
1812,5061824-60.2024.4.02.5101,2," 'CONSONANCIA'
"
1813,5061819-38.2024.4.02.5101,309," 'CONSONANCIA'
"
1814,5061821-08.2024.4.02.5101,"NENHUM TEMA
",
1815,5061804-69.2024.4.02.5101,6," 'CONSONANCIA'
"
1816,5061791-70.2024.4.02.5101,"NENHUM TEMA
",
1817,5008732-67.2024.4.02.5102,"329
",
1818,5061784-78.2024.4.02.5101,306," 'CONSONANCIA'
"
1819,5005538-56.2024.4.02.5006,310," 'CONSONANCIA'
"
1820,5061772-64.2024.4.02.5101,306," 'CONSONANCIA'
"
1821,5061737-07.2024.4.02.5101,206," 'CONSONANCIA'
"
1822,5061735-37.2024.4.02.5101,299," 'CONSONANCIA'
"
1823,5002448-75.2022.4.02.5114,30," 'CONSONANCIA'
"
1824,0182063-72.2017.4.02.5151,315," 'CONSONANCIA'
"
1825,5061712-91.2024.4.02.5101,306," 'CONSONANCIA'
"
1826,5005534-19.2024.4.02.5006,3," 'CONSONANCIA'
"
1827,5061713-76.2024.4.02.5101,"330
",
1828,5061707-69.2024.4.02.5101,252," 'CONSONANCIA'
"
1829,5061698-10.2024.4.02.5101,306," 'CONSONANCIA'
"
1830,5061691-18.2024.4.02.5101,"NENHUM TEMA
",
1831,5003493-52.2024.4.02.5112,"NENHUM TEMA
",
1832,5061662-65.2024.4.02.5101,298," 'CONSONANCIA'
"
1833,5061656-58.2024.4.02.5101,"NENHUM TEMA
",
1834,5005522-05.2024.4.02.5006,"354
",
1835,5061634-97.2024.4.02.5101,306," 'CONSONANCIA'
"
1836,5061626-23.2024.4.02.5101,"NENHUM TEMA
",
1837,5061623-68.2024.4.02.5101,"NENHUM TEMA
",
1838,5061621-98.2024.4.02.5101,36," 'CONSONANCIA'
"
1839,5061614-09.2024.4.02.5101,329," 'CONSONANCIA'
"
1840,5061612-39.2024.4.02.5101,306," 'CONSONANCIA'
"
1841,5061590-78.2024.4.02.5101,"NENHUM TEMA
",
1842,5010213-41.2024.4.02.5110,212," 'CONSONANCIA'
"
1843,5005514-28.2024.4.02.5006,"246
",
1844,5061561-28.2024.4.02.5101,"NENHUM TEMA
",
1845,5027002-54.2024.4.02.5001,300," 'CONSONANCIA'
"
1846,5061520-61.2024.4.02.5101,322," 'CONSONANCIA'
"
1847,5061509-32.2024.4.02.5101,"NENHUM TEMA
",
1848,5061465-13.2024.4.02.5101,"NENHUM TEMA
",
1849,5061458-21.2024.4.02.5101,306," 'CONSONANCIA'
"
1850,5061459-06.2024.4.02.5101,306," 'CONSONANCIA'
"
1851,5061441-82.2024.4.02.5101,230," 'CONSONANCIA'
"
1852,5061429-68.2024.4.02.5101,"344
",
1853,5006189-46.2024.4.02.5117,300," 'CONSONANCIA'
"
1854,5061275-50.2024.4.02.5101,306," 'CONSONANCIA'
"
1855,5061216-62.2024.4.02.5101,27," 'CONSONANCIA'
"
1856,5061212-25.2024.4.02.5101,"1. A decisão trata sobre a isenção de imposto de renda em razão de cardiopatia grave.
2. Analisando o arquivo `temas-tnu.csv`", encontramos que o tema 1 está relacionado à forma de cálculo de benefícios previdenciários
1857,5005489-15.2024.4.02.5006,331," 'CONSONANCIA'
"
1858,5061201-93.2024.4.02.5101,"364
",
1859,5061201-93.2024.4.02.5101,"337
",
1860,5006174-77.2024.4.02.5117,206," 'CONSONANCIA'
"
1861,5005483-08.2024.4.02.5006,356," 'CONSONANCIA'
"
1862,5026867-42.2024.4.02.5001,"NENHUM TEMA
",
1863,5061117-92.2024.4.02.5101,306," 'CONSONANCIA'
"
1864,5061117-92.2024.4.02.5101,329," 'CONSONANCIA'
"
1865,5061109-18.2024.4.02.5101,303," 'CONSONANCIA'
"
1866,5061109-18.2024.4.02.5101,"NENHUM TEMA
",
1867,5061105-78.2024.4.02.5101,356," 'CONSONANCIA'
"
1868,5061087-57.2024.4.02.5101,185," 'CONSONANCIA'
"
1869,5061075-43.2024.4.02.5101,"NENHUM TEMA
",
1870,5061037-31.2024.4.02.5101,"NENHUM TEMA
",
1871,5005474-46.2024.4.02.5006,325," 'CONSONANCIA'
"
1872,5061023-47.2024.4.02.5101,"NENHUM TEMA
",
1873,5061005-26.2024.4.02.5101,298," 'CONSONANCIA'
"
1874,5060994-94.2024.4.02.5101,"329
",
1875,5060985-35.2024.4.02.5101,331," 'CONSONANCIA'
"
1876,5026818-98.2024.4.02.5001,306," CONSONANCIA
"
1877,5005470-09.2024.4.02.5006,"354
",
1878,5060912-63.2024.4.02.5101,315," 'CONSONANCIA'
"
1879,5060908-26.2024.4.02.5101,"329
",
1880,5060907-41.2024.4.02.5101,303," 'CONSONANCIA'
"
1881,5007701-61.2024.4.02.5118,"NENHUM TEMA
",
1882,5060889-20.2024.4.02.5101,"NENHUM TEMA
",
1883,5026783-41.2024.4.02.5001,306," 'CONSONANCIA'
"
1884,5010137-17.2024.4.02.5110,306," 'CONSONANCIA'
"
1885,5002914-43.2024.4.02.5003,"NENHUM TEMA
",
1886,5060850-23.2024.4.02.5101,306," 'CONSONANCIA'
"
1887,5060838-09.2024.4.02.5101,"1. 5060838-09.2024.4.02.5101/RJ
Retorno: 306"," 'CONSONANCIA'
"
1888,5006143-57.2024.4.02.5117,244," 'CONSONANCIA'
"
1889,5060827-77.2024.4.02.5101,303," 'CONSONANCIA'
"
1890,5060827-77.2024.4.02.5101,"NENHUM TEMA
",
1891,5060775-81.2024.4.02.5101,"2:
O valor da aposentadoria por invalidez e do auxílio-doença", bem como das pensões destes derivados ou calculadas com base no art. 75
1892,5060740-24.2024.4.02.5101,294," 'CONSONANCIA'
"
1893,5060735-02.2024.4.02.5101,306," 'CONSONANCIA'
"
1894,5060733-32.2024.4.02.5101,369," 'CONSONANCIA'
"
1895,5060721-18.2024.4.02.5101,329," 'CONSONANCIA'
"
1896,5060716-93.2024.4.02.5101,"1.  **Análise da Decisão:**
    *   A decisão trata sobre direito à saúde", fornecimento de medicamento à base de canabidiol para transtorno de hiperatividade e déficit de atenção. O caso envolve menor impúbere
1897,5060701-27.2024.4.02.5101,"NENHUM TEMA
",
1898,5060699-57.2024.4.02.5101,306," 'CONSONANCIA'
"
1899,5002309-79.2024.4.02.5106,"303
",
1900,5007676-48.2024.4.02.5118,3," 'CONSONANCIA'
"
1901,5060519-41.2024.4.02.5101,329," 'CONSONANCIA'
"
1902,5060522-93.2024.4.02.5101,212," 'CONSONANCIA'
"
1903,5026681-19.2024.4.02.5001,356," 'CONSONANCIA'
"
1904,5060514-19.2024.4.02.5101,201," 'CONSONANCIA'
"
1905,5060511-64.2024.4.02.5101,306," 'CONSONANCIA'
"
1906,5060507-27.2024.4.02.5101,"NENHUM TEMA
",
1907,5026678-64.2024.4.02.5001,"355
",
1908,5060485-66.2024.4.02.5101,306," 'CONSONANCIA'
"
1909,5060480-44.2024.4.02.5101,248," 'CONSONANCIA'
"
1910,5060460-53.2024.4.02.5101,"306
",
1911,5060460-53.2024.4.02.5101,"NENHUM TEMA
",
1912,5060449-24.2024.4.02.5101,306," 'CONSONANCIA'
"
1913,5060396-43.2024.4.02.5101,"NENHUM TEMA
",
1914,5060394-73.2024.4.02.5101,332," 'CONSONANCIA'
"
1915,5026641-37.2024.4.02.5001,317," 'CONSONANCIA'
"
1916,5060388-66.2024.4.02.5101,320," 'CONSONANCIA'
"
1917,5075817-44.2022.4.02.5101,"NENHUM TEMA
",
1918,5001219-45.2024.4.02.5103,"NENHUM TEMA
",
1919,5011398-24.2022.4.02.5001,"82
",
1920,5006108-97.2024.4.02.5117,308," 'CONSONANCIA'
"
1921,5010652-10.2023.4.02.5103,302," 'CONSONANCIA'
"
1922,5026626-68.2024.4.02.5001,306," 'CONSONANCIA'
"
1923,5060337-55.2024.4.02.5101,316," 'CONSONANCIA'
"
1924,5002104-77.2020.4.02.5110,"NENHUM TEMA
",
1925,5060305-50.2024.4.02.5101,204," 'CONSONANCIA'
"
1926,5060304-65.2024.4.02.5101,306," 'CONSONANCIA'
"
1927,5026610-17.2024.4.02.5001,"NENHUM TEMA
",
1928,5003416-43.2024.4.02.5112,"NENHUM TEMA
",
1929,5010082-66.2024.4.02.5110,377," 'CONSONANCIA'
"
1930,5003749-25.2024.4.02.5005,"NENHUM TEMA
",
1931,5060271-75.2024.4.02.5101,292," 'CONSONANCIA'
"
1932,5060271-75.2024.4.02.5101,"326
",
1933,5060256-09.2024.4.02.5101,294," 'CONSONANCIA'
"
1934,5060254-39.2024.4.02.5101,332," 'CONSONANCIA'
"
1935,5060233-63.2024.4.02.5101,329," 'CONSONANCIA'
"
1936,5060207-65.2024.4.02.5101,"NENHUM TEMA
",
1937,5010075-74.2024.4.02.5110,"329
",
1938,5003241-64.2024.4.02.5107,331," 'CONSONANCIA'
"
1939,5007626-22.2024.4.02.5118,212," 'CONSONANCIA'
"
1940,5060153-02.2024.4.02.5101,329," 'CONSONANCIA'
"
1941,5060143-55.2024.4.02.5101,306," 'CONSONANCIA'
"
1942,5060086-37.2024.4.02.5101,306," 'CONSONANCIA'
"
1943,5006082-02.2024.4.02.5117,29," 'CONSONANCIA'
"
1944,5060053-47.2024.4.02.5101,303," 'CONSONANCIA'
"
1945,5060022-27.2024.4.02.5101,204," 'CONSONANCIA'
"
1946,5060007-58.2024.4.02.5101,"357
",
1947,5059996-29.2024.4.02.5101,354," 'CONSONANCIA'
"
1948,5059986-82.2024.4.02.5101,"NENHUM TEMA
",
1949,5059981-60.2024.4.02.5101,"NENHUM TEMA
",
1950,5001593-31.2024.4.02.5113,2," 'CONSONANCIA'
"
1951,5059950-40.2024.4.02.5101,306," 'CONSONANCIA'
"
1952,5059945-18.2024.4.02.5101,5," 'CONSONANCIA'
"
1953,5059935-71.2024.4.02.5101,329," 'CONSONANCIA'
"
1954,5059933-04.2024.4.02.5101,248," 'CONSONANCIA'
"
1955,5059933-04.2024.4.02.5101,2," 'CONSONANCIA'
"
1956,0178090-12.2017.4.02.5151,294," 'CONSONANCIA'
"
1957,0175360-28.2017.4.02.5151,270," 'CONSONANCIA'
"
1958,5059929-64.2024.4.02.5101,306," 'CONSONANCIA'
"
1959,5004490-11.2024.4.02.5120,"NENHUM TEMA
",
1960,5059917-50.2024.4.02.5101,36," 'CONSONANCIA'
"
1961,5059907-06.2024.4.02.5101,"321
",
1962,5026424-91.2024.4.02.5001,"NENHUM TEMA
",
1963,5026414-47.2024.4.02.5001,"NENHUM TEMA
",
1964,5059891-52.2024.4.02.5101,55," 'CONSONANCIA'
"
1965,5059866-39.2024.4.02.5101,325," 'CONSONANCIA'
"
1966,5059840-41.2024.4.02.5101,"NENHUM TEMA
",
1967,5059840-41.2024.4.02.5101,"NENHUM TEMA
",
1968,5059829-12.2024.4.02.5101,304," 'CONSONANCIA'
"
1969,5059817-95.2024.4.02.5101,"1.  Nenhum tema.
",
1970,5059779-83.2024.4.02.5101,329," 'CONSONANCIA'
"
1971,5059777-16.2024.4.02.5101,283," 'CONSONANCIA'
"
