decisionId,temaTnu,consonancia,validade,justificativa
430,260,CONSONANCIA,VALIDA,Tema 260 selecionado por semelhanca de assunto.
465,260,CONSONANCIA,VALIDA,Tema 260 selecionado por semelhanca de assunto.
537,260,CONSONANCIA,VALIDA,Tema 260 selecionado por semelhanca de assunto.
668,260,CONSONANCIA,VALIDA,Tema 260 selecionado por semelhanca de assunto.
736,260,CONSONANCIA,VALIDA,Tema 260 selecionado por semelhanca de assunto.
767,164,CONSONANCIA,VALIDA,Tema 164 selecionado por semelhanca de assunto.
795,260,CONSONANCIA,VALIDA,Tema 260 selecionado por semelhanca de assunto.
836,260,CONSONANCIA,VALIDA,Tema 260 selecionado por semelhanca de assunto.
848,260,CONSONANCIA,VALIDA,Tema 260 selecionado por semelhanca de assunto.
878,260,CONSONANCIA,VALIDA,Tema 260 selecionado por semelhanca de assunto.
1011,260,CONSONANCIA,VALIDA,Tema 260 selecionado por semelhanca de assunto.
1022,260,CONSONANCIA,VALIDA,Tema 260 selecionado por semelhanca de assunto.
1023,260,CONSONANCIA,VALIDA,Tema 260 selecionado por semelhanca de assunto.
1403,260,CONSONANCIA,VALIDA,Tema 260 selecionado por semelhanca de assunto.
1491,260,CONSONANCIA,VALIDA,Tema 260 selecionado por semelhanca de assunto.
1816,260,CONSONANCIA,VALIDA,Tema 260 selecionado por semelhanca de assunto.
92,99,CONSONANCIA,VALIDA,Tema 99 selecionado por semelhanca de assunto.
97,99,CONSONANCIA,VALIDA,Tema 99 selecionado por semelhanca de assunto.
793,99,CONSONANCIA,VALIDA,Tema 99 selecionado por semelhanca de assunto.
1444,94,CONSONANCIA,VALIDA,Tema 94 selecionado por semelhanca de assunto.
93,99,CONSONANCIA,VALIDA,Tema 99 selecionado por semelhanca de assunto.
428,99,CONSONANCIA,VALIDA,Tema 99 selecionado por semelhanca de assunto.
450,229,CONSONANCIA,VALIDA,Tema 229 selecionado por semelhanca de assunto.
1263,71,CONSONANCIA,VALIDA,Tema 71 selecionado por semelhanca de assunto.
1709,71,CONSONANCIA,VALIDA,Tema 71 selecionado por semelhanca de assunto.
1032,50,CONSONANCIA,VALIDA,Tema 50 selecionado por semelhanca de assunto.
406,164,CONSONANCIA,VALIDA,Tema 164 selecionado por semelhanca de assunto.
1424,164,CONSONANCIA,VALIDA,Tema 164 selecionado por semelhanca de assunto.
1479,164,CONSONANCIA,VALIDA,Tema 164 selecionado por semelhanca de assunto.
1480,164,CONSONANCIA,VALIDA,Tema 164 selecionado por semelhanca de assunto.
1956,164,CONSONANCIA,VALIDA,Tema 164 selecionado por semelhanca de assunto.
1957,164,CONSONANCIA,VALIDA,Tema 164 selecionado por semelhanca de assunto.
117,182,CONSONANCIA,VALIDA,Tema 182 selecionado por semelhanca de assunto.
212,182,CONSONANCIA,VALIDA,Tema 182 selecionado por semelhanca de assunto.
764,182,CONSONANCIA,VALIDA,Tema 182 selecionado por semelhanca de assunto.
1232,94,CONSONANCIA,VALIDA,Tema 94 selecionado por semelhanca de assunto.
1350,182,CONSONANCIA,VALIDA,Tema 182 selecionado por semelhanca de assunto.
1612,182,CONSONANCIA,VALIDA,Tema 182 selecionado por semelhanca de assunto.
1781,94,CONSONANCIA,VALIDA,Tema 94 selecionado por semelhanca de assunto.
1826,94,CONSONANCIA,VALIDA,Tema 94 selecionado por semelhanca de assunto.
1024,89,CONSONANCIA,VALIDA,Tema 89 selecionado por semelhanca de assunto.
185,38,CONSONANCIA,VALIDA,Tema 38 selecionado por semelhanca de assunto.
518,38,CONSONANCIA,VALIDA,Tema 38 selecionado por semelhanca de assunto.
607,38,CONSONANCIA,VALIDA,Tema 38 selecionado por semelhanca de assunto.
960,38,CONSONANCIA,VALIDA,Tema 38 selecionado por semelhanca de assunto.
1007,38,CONSONANCIA,VALIDA,Tema 38 selecionado por semelhanca de assunto.
1033,38,CONSONANCIA,VALIDA,Tema 38 selecionado por semelhanca de assunto.
1068,38,CONSONANCIA,VALIDA,Tema 38 selecionado por semelhanca de assunto.
1136,38,CONSONANCIA,VALIDA,Tema 38 selecionado por semelhanca de assunto.
1301,38,CONSONANCIA,VALIDA,Tema 38 selecionado por semelhanca de assunto.
1394,38,CONSONANCIA,VALIDA,Tema 38 selecionado por semelhanca de assunto.
1438,38,CONSONANCIA,VALIDA,Tema 38 selecionado por semelhanca de assunto.
1501,38,CONSONANCIA,VALIDA,Tema 38 selecionado por semelhanca de assunto.
1549,38,CONSONANCIA,VALIDA,Tema 38 selecionado por semelhanca de assunto.
1556,38,CONSONANCIA,VALIDA,Tema 38 selecionado por semelhanca de assunto.
1607,38,CONSONANCIA,VALIDA,Tema 38 selecionado por semelhanca de assunto.
1739,38,CONSONANCIA,VALIDA,Tema 38 selecionado por semelhanca de assunto.
1836,38,CONSONANCIA,VALIDA,Tema 38 selecionado por semelhanca de assunto.
1845,38,CONSONANCIA,VALIDA,Tema 38 selecionado por semelhanca de assunto.
1853,38,CONSONANCIA,VALIDA,Tema 38 selecionado por semelhanca de assunto.
1878,38,CONSONANCIA,VALIDA,Tema 38 selecionado por semelhanca de assunto.
1907,38,CONSONANCIA,VALIDA,Tema 38 selecionado por semelhanca de assunto.
1930,38,CONSONANCIA,VALIDA,Tema 38 selecionado por semelhanca de assunto.
1950,38,CONSONANCIA,VALIDA,Tema 38 selecionado por semelhanca de assunto.
1962,38,CONSONANCIA,VALIDA,Tema 38 selecionado por semelhanca de assunto.
1983,38,CONSONANCIA,VALIDA,Tema 38 selecionado por semelhanca de assunto.
441,10,CONSONANCIA,VALIDA,Tema 10 selecionado por semelhanca de assunto.
557,10,CONSONANCIA,VALIDA,Tema 10 selecionado por semelhanca de assunto.
664,10,CONSONANCIA,VALIDA,Tema 10 selecionado por semelhanca de assunto.
732,10,CONSONANCIA,VALIDA,Tema 10 selecionado por semelhanca de assunto.
958,10,CONSONANCIA,VALIDA,Tema 10 selecionado por semelhanca de assunto.
1453,10,CONSONANCIA,VALIDA,Tema 10 selecionado por semelhanca de assunto.
1520,10,CONSONANCIA,VALIDA,Tema 10 selecionado por semelhanca de assunto.
1534,10,CONSONANCIA,VALIDA,Tema 10 selecionado por semelhanca de assunto.
1559,10,CONSONANCIA,VALIDA,Tema 10 selecionado por semelhanca de assunto.
1597,10,CONSONANCIA,VALIDA,Tema 10 selecionado por semelhanca de assunto.
1613,10,CONSONANCIA,VALIDA,Tema 10 selecionado por semelhanca de assunto.
1614,10,CONSONANCIA,VALIDA,Tema 10 selecionado por semelhanca de assunto.
1632,10,CONSONANCIA,VALIDA,Tema 10 selecionado por semelhanca de assunto.
1659,10,CONSONANCIA,VALIDA,Tema 10 selecionado por semelhanca de assunto.
1672,10,CONSONANCIA,VALIDA,Tema 10 selecionado por semelhanca de assunto.
1753,10,CONSONANCIA,VALIDA,Tema 10 selecionado por semelhanca de assunto.
1800,10,CONSONANCIA,VALIDA,Tema 10 selecionado por semelhanca de assunto.
1819,10,CONSONANCIA,VALIDA,Tema 10 selecionado por semelhanca de assunto.
1862,10,CONSONANCIA,VALIDA,Tema 10 selecionado por semelhanca de assunto.
1871,10,CONSONANCIA,VALIDA,Tema 10 selecionado por semelhanca de assunto.
1894,10,CONSONANCIA,VALIDA,Tema 10 selecionado por semelhanca de assunto.
1899,10,CONSONANCIA,VALIDA,Tema 10 selecionado por semelhanca de assunto.
1977,10,CONSONANCIA,VALIDA,Tema 10 selecionado por semelhanca de assunto.
1308,71,CONSONANCIA,VALIDA,Tema 71 selecionado por semelhanca de assunto.
1562,71,CONSONANCIA,VALIDA,Tema 71 selecionado por semelhanca de assunto.
1638,10,CONSONANCIA,VALIDA,Tema 10 selecionado por semelhanca de assunto.
1732,10,CONSONANCIA,VALIDA,Tema 10 selecionado por semelhanca de assunto.
360,313,CONSONANCIA,VALIDA,Tema 313 selecionado por semelhanca de assunto.
361,313,CONSONANCIA,VALIDA,Tema 313 selecionado por semelhanca de assunto.
385,313,CONSONANCIA,VALIDA,Tema 313 selecionado por semelhanca de assunto.
773,313,CONSONANCIA,VALIDA,Tema 313 selecionado por semelhanca de assunto.
774,313,CONSONANCIA,VALIDA,Tema 313 selecionado por semelhanca de assunto.
1084,313,CONSONANCIA,VALIDA,Tema 313 selecionado por semelhanca de assunto.
1247,313,CONSONANCIA,VALIDA,Tema 313 selecionado por semelhanca de assunto.
1286,313,CONSONANCIA,VALIDA,Tema 313 selecionado por semelhanca de assunto.
1677,313,CONSONANCIA,VALIDA,Tema 313 selecionado por semelhanca de assunto.
1891,313,CONSONANCIA,VALIDA,Tema 313 selecionado por semelhanca de assunto.
1251,164,CONSONANCIA,VALIDA,Tema 164 selecionado por semelhanca de assunto.
1323,89,CONSONANCIA,VALIDA,Tema 89 selecionado por semelhanca de assunto.
1561,89,CONSONANCIA,VALIDA,Tema 89 selecionado por semelhanca de assunto.
544,89,CONSONANCIA,VALIDA,Tema 89 selecionado por semelhanca de assunto.
690,89,CONSONANCIA,VALIDA,Tema 89 selecionado por semelhanca de assunto.
691,89,CONSONANCIA,VALIDA,Tema 89 selecionado por semelhanca de assunto.
177,258,CONSONANCIA,VALIDA,Tema 258 selecionado por semelhanca de assunto.
448,47,CONSONANCIA,VALIDA,Tema 47 selecionado por semelhanca de assunto.
807,229,CONSONANCIA,VALIDA,Tema 229 selecionado por semelhanca de assunto.
808,229,CONSONANCIA,VALIDA,Tema 229 selecionado por semelhanca de assunto.
1631,24,CONSONANCIA,VALIDA,Tema 24 selecionado por semelhanca de assunto.
41,24,CONSONANCIA,VALIDA,Tema 24 selecionado por semelhanca de assunto.
24,150,CONSONANCIA,VALIDA,Tema 150 selecionado por semelhanca de assunto.
533,24,CONSONANCIA,VALIDA,Tema 24 selecionado por semelhanca de assunto.
269,24,CONSONANCIA,VALIDA,Tema 24 selecionado por semelhanca de assunto.
1087,71,CONSONANCIA,VALIDA,Tema 71 selecionado por semelhanca de assunto.
303,24,CONSONANCIA,VALIDA,Tema 24 selecionado por semelhanca de assunto.
6,10,CONSONANCIA,VALIDA,Tema 10 selecionado por semelhanca de assunto.
1611,48,CONSONANCIA,VALIDA,Tema 48 selecionado por semelhanca de assunto.
776,24,CONSONANCIA,VALIDA,Tema 24 selecionado por semelhanca de assunto.
1847,331,CONSONANCIA,VALIDA,Tema 331 selecionado por semelhanca de assunto.
300,94,CONSONANCIA,VALIDA,Tema 94 selecionado por semelhanca de assunto.
781,94,CONSONANCIA,VALIDA,Tema 94 selecionado por semelhanca de assunto.
936,246,CONSONANCIA,VALIDA,Tema 246 selecionado por semelhanca de assunto.
1311,246,CONSONANCIA,VALIDA,Tema 246 selecionado por semelhanca de assunto.
1357,246,CONSONANCIA,VALIDA,Tema 246 selecionado por semelhanca de assunto.
1407,246,CONSONANCIA,VALIDA,Tema 246 selecionado por semelhanca de assunto.
1644,246,CONSONANCIA,VALIDA,Tema 246 selecionado por semelhanca de assunto.
1790,246,CONSONANCIA,VALIDA,Tema 246 selecionado por semelhanca de assunto.
1791,246,CONSONANCIA,VALIDA,Tema 246 selecionado por semelhanca de assunto.
1842,94,CONSONANCIA,VALIDA,Tema 94 selecionado por semelhanca de assunto.
1867,246,CONSONANCIA,VALIDA,Tema 246 selecionado por semelhanca de assunto.
18,48,CONSONANCIA,VALIDA,Tema 48 selecionado por semelhanca de assunto.
473,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
1642,246,CONSONANCIA,VALIDA,Tema 246 selecionado por semelhanca de assunto.
1025,60,CONSONANCIA,VALIDA,Tema 60 selecionado por semelhanca de assunto.
967,246,CONSONANCIA,VALIDA,Tema 246 selecionado por semelhanca de assunto.
968,246,CONSONANCIA,VALIDA,Tema 246 selecionado por semelhanca de assunto.
978,94,CONSONANCIA,VALIDA,Tema 94 selecionado por semelhanca de assunto.
1381,246,CONSONANCIA,VALIDA,Tema 246 selecionado por semelhanca de assunto.
1406,94,CONSONANCIA,VALIDA,Tema 94 selecionado por semelhanca de assunto.
1796,246,CONSONANCIA,VALIDA,Tema 246 selecionado por semelhanca de assunto.
852,212,CONSONANCIA,VALIDA,Tema 212 selecionado por semelhanca de assunto.
1716,212,CONSONANCIA,VALIDA,Tema 212 selecionado por semelhanca de assunto.
1048,215,CONSONANCIA,VALIDA,Tema 215 selecionado por semelhanca de assunto.
67,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
227,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
1127,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
1833,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
52,222,CONSONANCIA,VALIDA,Tema 222 selecionado por semelhanca de assunto.
228,246,CONSONANCIA,VALIDA,Tema 246 selecionado por semelhanca de assunto.
1123,246,CONSONANCIA,VALIDA,Tema 246 selecionado por semelhanca de assunto.
1124,246,CONSONANCIA,VALIDA,Tema 246 selecionado por semelhanca de assunto.
1902,246,CONSONANCIA,VALIDA,Tema 246 selecionado por semelhanca de assunto.
1939,246,CONSONANCIA,VALIDA,Tema 246 selecionado por semelhanca de assunto.
1975,94,CONSONANCIA,VALIDA,Tema 94 selecionado por semelhanca de assunto.
1172,50,CONSONANCIA,VALIDA,Tema 50 selecionado por semelhanca de assunto.
1121,187,CONSONANCIA,VALIDA,Tema 187 selecionado por semelhanca de assunto.
1375,229,CONSONANCIA,VALIDA,Tema 229 selecionado por semelhanca de assunto.
1450,229,CONSONANCIA,VALIDA,Tema 229 selecionado por semelhanca de assunto.
140,246,CONSONANCIA,VALIDA,Tema 246 selecionado por semelhanca de assunto.
437,246,CONSONANCIA,VALIDA,Tema 246 selecionado por semelhanca de assunto.
570,246,CONSONANCIA,VALIDA,Tema 246 selecionado por semelhanca de assunto.
768,246,CONSONANCIA,VALIDA,Tema 246 selecionado por semelhanca de assunto.
893,89,CONSONANCIA,VALIDA,Tema 89 selecionado por semelhanca de assunto.
1075,246,CONSONANCIA,VALIDA,Tema 246 selecionado por semelhanca de assunto.
1147,89,CONSONANCIA,VALIDA,Tema 89 selecionado por semelhanca de assunto.
1166,246,CONSONANCIA,VALIDA,Tema 246 selecionado por semelhanca de assunto.
1167,246,CONSONANCIA,VALIDA,Tema 246 selecionado por semelhanca de assunto.
1189,89,CONSONANCIA,VALIDA,Tema 89 selecionado por semelhanca de assunto.
1208,89,CONSONANCIA,VALIDA,Tema 89 selecionado por semelhanca de assunto.
1264,246,CONSONANCIA,VALIDA,Tema 246 selecionado por semelhanca de assunto.
1312,246,CONSONANCIA,VALIDA,Tema 246 selecionado por semelhanca de assunto.
1361,246,CONSONANCIA,VALIDA,Tema 246 selecionado por semelhanca de assunto.
1382,246,CONSONANCIA,VALIDA,Tema 246 selecionado por semelhanca de assunto.
1396,94,CONSONANCIA,VALIDA,Tema 94 selecionado por semelhanca de assunto.
1555,246,CONSONANCIA,VALIDA,Tema 246 selecionado por semelhanca de assunto.
1674,246,CONSONANCIA,VALIDA,Tema 246 selecionado por semelhanca de assunto.
1779,246,CONSONANCIA,VALIDA,Tema 246 selecionado por semelhanca de assunto.
1827,246,CONSONANCIA,VALIDA,Tema 246 selecionado por semelhanca de assunto.
1960,246,CONSONANCIA,VALIDA,Tema 246 selecionado por semelhanca de assunto.
1966,246,CONSONANCIA,VALIDA,Tema 246 selecionado por semelhanca de assunto.
1967,246,CONSONANCIA,VALIDA,Tema 246 selecionado por semelhanca de assunto.
121,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
609,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
600,49,CONSONANCIA,VALIDA,Tema 49 selecionado por semelhanca de assunto.
1754,71,CONSONANCIA,VALIDA,Tema 71 selecionado por semelhanca de assunto.
574,244,CONSONANCIA,VALIDA,Tema 244 selecionado por semelhanca de assunto.
681,244,CONSONANCIA,VALIDA,Tema 244 selecionado por semelhanca de assunto.
976,28,CONSONANCIA,VALIDA,Tema 28 selecionado por semelhanca de assunto.
99,229,CONSONANCIA,VALIDA,Tema 229 selecionado por semelhanca de assunto.
100,229,CONSONANCIA,VALIDA,Tema 229 selecionado por semelhanca de assunto.
558,109,CONSONANCIA,VALIDA,Tema 109 selecionado por semelhanca de assunto.
1287,109,CONSONANCIA,VALIDA,Tema 109 selecionado por semelhanca de assunto.
1336,109,CONSONANCIA,VALIDA,Tema 109 selecionado por semelhanca de assunto.
1052,35,CONSONANCIA,VALIDA,Tema 35 selecionado por semelhanca de assunto.
3,35,CONSONANCIA,VALIDA,Tema 35 selecionado por semelhanca de assunto.
47,35,CONSONANCIA,VALIDA,Tema 35 selecionado por semelhanca de assunto.
50,35,CONSONANCIA,VALIDA,Tema 35 selecionado por semelhanca de assunto.
51,35,CONSONANCIA,VALIDA,Tema 35 selecionado por semelhanca de assunto.
192,35,CONSONANCIA,VALIDA,Tema 35 selecionado por semelhanca de assunto.
431,64,CONSONANCIA,VALIDA,Tema 64 selecionado por semelhanca de assunto.
478,35,CONSONANCIA,VALIDA,Tema 35 selecionado por semelhanca de assunto.
787,35,CONSONANCIA,VALIDA,Tema 35 selecionado por semelhanca de assunto.
857,35,CONSONANCIA,VALIDA,Tema 35 selecionado por semelhanca de assunto.
721,182,CONSONANCIA,VALIDA,Tema 182 selecionado por semelhanca de assunto.
1776,182,CONSONANCIA,VALIDA,Tema 182 selecionado por semelhanca de assunto.
1582,71,CONSONANCIA,VALIDA,Tema 71 selecionado por semelhanca de assunto.
1715,89,CONSONANCIA,VALIDA,Tema 89 selecionado por semelhanca de assunto.
61,222,CONSONANCIA,VALIDA,Tema 222 selecionado por semelhanca de assunto.
731,71,CONSONANCIA,VALIDA,Tema 71 selecionado por semelhanca de assunto.
1729,71,CONSONANCIA,VALIDA,Tema 71 selecionado por semelhanca de assunto.
1984,127,CONSONANCIA,VALIDA,Tema 127 selecionado por semelhanca de assunto.
4,109,CONSONANCIA,VALIDA,Tema 109 selecionado por semelhanca de assunto.
1714,94,CONSONANCIA,VALIDA,Tema 94 selecionado por semelhanca de assunto.
1572,71,CONSONANCIA,VALIDA,Tema 71 selecionado por semelhanca de assunto.
199,71,CONSONANCIA,VALIDA,Tema 71 selecionado por semelhanca de assunto.
144,331,CONSONANCIA,VALIDA,Tema 331 selecionado por semelhanca de assunto.
1015,331,CONSONANCIA,VALIDA,Tema 331 selecionado por semelhanca de assunto.
1422,89,CONSONANCIA,VALIDA,Tema 89 selecionado por semelhanca de assunto.
1773,94,CONSONANCIA,VALIDA,Tema 94 selecionado por semelhanca de assunto.
508,94,CONSONANCIA,VALIDA,Tema 94 selecionado por semelhanca de assunto.
667,94,CONSONANCIA,VALIDA,Tema 94 selecionado por semelhanca de assunto.
1675,94,CONSONANCIA,VALIDA,Tema 94 selecionado por semelhanca de assunto.
1916,94,CONSONANCIA,VALIDA,Tema 94 selecionado por semelhanca de assunto.
1092,273,CONSONANCIA,VALIDA,Tema 273 selecionado por semelhanca de assunto.
1573,94,CONSONANCIA,VALIDA,Tema 94 selecionado por semelhanca de assunto.
1239,94,CONSONANCIA,VALIDA,Tema 94 selecionado por semelhanca de assunto.
405,94,CONSONANCIA,VALIDA,Tema 94 selecionado por semelhanca de assunto.
427,94,CONSONANCIA,VALIDA,Tema 94 selecionado por semelhanca de assunto.
475,94,CONSONANCIA,VALIDA,Tema 94 selecionado por semelhanca de assunto.
484,94,CONSONANCIA,VALIDA,Tema 94 selecionado por semelhanca de assunto.
1054,94,CONSONANCIA,VALIDA,Tema 94 selecionado por semelhanca de assunto.
1809,94,CONSONANCIA,VALIDA,Tema 94 selecionado por semelhanca de assunto.
870,331,CONSONANCIA,VALIDA,Tema 331 selecionado por semelhanca de assunto.
1339,100,CONSONANCIA,VALIDA,Tema 100 selecionado por semelhanca de assunto.
444,109,CONSONANCIA,VALIDA,Tema 109 selecionado por semelhanca de assunto.
75,100,CONSONANCIA,VALIDA,Tema 100 selecionado por semelhanca de assunto.
203,7,CONSONANCIA,VALIDA,Tema 7 selecionado por semelhanca de assunto.
1533,55,CONSONANCIA,VALIDA,Tema 55 selecionado por semelhanca de assunto.
675,100,CONSONANCIA,VALIDA,Tema 100 selecionado por semelhanca de assunto.
168,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
381,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
1051,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
1060,94,CONSONANCIA,VALIDA,Tema 94 selecionado por semelhanca de assunto.
1746,100,CONSONANCIA,VALIDA,Tema 100 selecionado por semelhanca de assunto.
346,12,CONSONANCIA,VALIDA,Tema 12 selecionado por semelhanca de assunto.
178,100,CONSONANCIA,VALIDA,Tema 100 selecionado por semelhanca de assunto.
242,100,CONSONANCIA,VALIDA,Tema 100 selecionado por semelhanca de assunto.
1219,100,CONSONANCIA,VALIDA,Tema 100 selecionado por semelhanca de assunto.
66,19,CONSONANCIA,VALIDA,Tema 19 selecionado por semelhanca de assunto.
310,109,CONSONANCIA,VALIDA,Tema 109 selecionado por semelhanca de assunto.
785,314,CONSONANCIA,VALIDA,Tema 314 selecionado por semelhanca de assunto.
1699,109,CONSONANCIA,VALIDA,Tema 109 selecionado por semelhanca de assunto.
8,165,CONSONANCIA,VALIDA,Tema 165 selecionado por semelhanca de assunto.
35,100,CONSONANCIA,VALIDA,Tema 100 selecionado por semelhanca de assunto.
158,100,CONSONANCIA,VALIDA,Tema 100 selecionado por semelhanca de assunto.
370,44,CONSONANCIA,VALIDA,Tema 44 selecionado por semelhanca de assunto.
474,44,CONSONANCIA,VALIDA,Tema 44 selecionado por semelhanca de assunto.
786,44,CONSONANCIA,VALIDA,Tema 44 selecionado por semelhanca de assunto.
1211,44,CONSONANCIA,VALIDA,Tema 44 selecionado por semelhanca de assunto.
1412,44,CONSONANCIA,VALIDA,Tema 44 selecionado por semelhanca de assunto.
1503,165,CONSONANCIA,VALIDA,Tema 165 selecionado por semelhanca de assunto.
1627,44,CONSONANCIA,VALIDA,Tema 44 selecionado por semelhanca de assunto.
1852,44,CONSONANCIA,VALIDA,Tema 44 selecionado por semelhanca de assunto.
1641,71,CONSONANCIA,VALIDA,Tema 71 selecionado por semelhanca de assunto.
816,109,CONSONANCIA,VALIDA,Tema 109 selecionado por semelhanca de assunto.
536,7,CONSONANCIA,VALIDA,Tema 7 selecionado por semelhanca de assunto.
1516,7,CONSONANCIA,VALIDA,Tema 7 selecionado por semelhanca de assunto.
1517,7,CONSONANCIA,VALIDA,Tema 7 selecionado por semelhanca de assunto.
1348,230,CONSONANCIA,VALIDA,Tema 230 selecionado por semelhanca de assunto.
493,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
520,205,CONSONANCIA,VALIDA,Tema 205 selecionado por semelhanca de assunto.
1237,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
1430,48,CONSONANCIA,VALIDA,Tema 48 selecionado por semelhanca de assunto.
1771,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
999,183,CONSONANCIA,VALIDA,Tema 183 selecionado por semelhanca de assunto.
1000,183,CONSONANCIA,VALIDA,Tema 183 selecionado por semelhanca de assunto.
1001,183,CONSONANCIA,VALIDA,Tema 183 selecionado por semelhanca de assunto.
1016,183,CONSONANCIA,VALIDA,Tema 183 selecionado por semelhanca de assunto.
1017,183,CONSONANCIA,VALIDA,Tema 183 selecionado por semelhanca de assunto.
1176,183,CONSONANCIA,VALIDA,Tema 183 selecionado por semelhanca de assunto.
1177,183,CONSONANCIA,VALIDA,Tema 183 selecionado por semelhanca de assunto.
1179,183,CONSONANCIA,VALIDA,Tema 183 selecionado por semelhanca de assunto.
1180,183,CONSONANCIA,VALIDA,Tema 183 selecionado por semelhanca de assunto.
1271,183,CONSONANCIA,VALIDA,Tema 183 selecionado por semelhanca de assunto.
1273,183,CONSONANCIA,VALIDA,Tema 183 selecionado por semelhanca de assunto.
1274,183,CONSONANCIA,VALIDA,Tema 183 selecionado por semelhanca de assunto.
1276,183,CONSONANCIA,VALIDA,Tema 183 selecionado por semelhanca de assunto.
1278,183,CONSONANCIA,VALIDA,Tema 183 selecionado por semelhanca de assunto.
1280,183,CONSONANCIA,VALIDA,Tema 183 selecionado por semelhanca de assunto.
1281,183,CONSONANCIA,VALIDA,Tema 183 selecionado por semelhanca de assunto.
1283,183,CONSONANCIA,VALIDA,Tema 183 selecionado por semelhanca de assunto.
1389,183,CONSONANCIA,VALIDA,Tema 183 selecionado por semelhanca de assunto.
1630,183,CONSONANCIA,VALIDA,Tema 183 selecionado por semelhanca de assunto.
1679,183,CONSONANCIA,VALIDA,Tema 183 selecionado por semelhanca de assunto.
1705,109,CONSONANCIA,VALIDA,Tema 109 selecionado por semelhanca de assunto.
1861,183,CONSONANCIA,VALIDA,Tema 183 selecionado por semelhanca de assunto.
1931,183,CONSONANCIA,VALIDA,Tema 183 selecionado por semelhanca de assunto.
1932,183,CONSONANCIA,VALIDA,Tema 183 selecionado por semelhanca de assunto.
286,100,CONSONANCIA,VALIDA,Tema 100 selecionado por semelhanca de assunto.
1217,97,CONSONANCIA,VALIDA,Tema 97 selecionado por semelhanca de assunto.
1218,97,CONSONANCIA,VALIDA,Tema 97 selecionado por semelhanca de assunto.
1505,100,CONSONANCIA,VALIDA,Tema 100 selecionado por semelhanca de assunto.
1536,97,CONSONANCIA,VALIDA,Tema 97 selecionado por semelhanca de assunto.
846,71,CONSONANCIA,VALIDA,Tema 71 selecionado por semelhanca de assunto.
882,71,CONSONANCIA,VALIDA,Tema 71 selecionado por semelhanca de assunto.
1089,71,CONSONANCIA,VALIDA,Tema 71 selecionado por semelhanca de assunto.
1174,71,CONSONANCIA,VALIDA,Tema 71 selecionado por semelhanca de assunto.
1175,71,CONSONANCIA,VALIDA,Tema 71 selecionado por semelhanca de assunto.
1694,341,CONSONANCIA,VALIDA,Tema 341 selecionado por semelhanca de assunto.
26,109,CONSONANCIA,VALIDA,Tema 109 selecionado por semelhanca de assunto.
76,100,CONSONANCIA,VALIDA,Tema 100 selecionado por semelhanca de assunto.
12,100,CONSONANCIA,VALIDA,Tema 100 selecionado por semelhanca de assunto.
42,100,CONSONANCIA,VALIDA,Tema 100 selecionado por semelhanca de assunto.
102,100,CONSONANCIA,VALIDA,Tema 100 selecionado por semelhanca de assunto.
115,100,CONSONANCIA,VALIDA,Tema 100 selecionado por semelhanca de assunto.
231,100,CONSONANCIA,VALIDA,Tema 100 selecionado por semelhanca de assunto.
318,100,CONSONANCIA,VALIDA,Tema 100 selecionado por semelhanca de assunto.
412,100,CONSONANCIA,VALIDA,Tema 100 selecionado por semelhanca de assunto.
443,100,CONSONANCIA,VALIDA,Tema 100 selecionado por semelhanca de assunto.
528,100,CONSONANCIA,VALIDA,Tema 100 selecionado por semelhanca de assunto.
539,100,CONSONANCIA,VALIDA,Tema 100 selecionado por semelhanca de assunto.
556,100,CONSONANCIA,VALIDA,Tema 100 selecionado por semelhanca de assunto.
662,100,CONSONANCIA,VALIDA,Tema 100 selecionado por semelhanca de assunto.
724,100,CONSONANCIA,VALIDA,Tema 100 selecionado por semelhanca de assunto.
735,100,CONSONANCIA,VALIDA,Tema 100 selecionado por semelhanca de assunto.
757,100,CONSONANCIA,VALIDA,Tema 100 selecionado por semelhanca de assunto.
809,100,CONSONANCIA,VALIDA,Tema 100 selecionado por semelhanca de assunto.
814,100,CONSONANCIA,VALIDA,Tema 100 selecionado por semelhanca de assunto.
818,100,CONSONANCIA,VALIDA,Tema 100 selecionado por semelhanca de assunto.
839,100,CONSONANCIA,VALIDA,Tema 100 selecionado por semelhanca de assunto.
864,100,CONSONANCIA,VALIDA,Tema 100 selecionado por semelhanca de assunto.
